order_id,product_id,category,old_name,price,base_price,status,amount,region,priority,user_id
1770,2770,Grocery,item_1770,138.93,498.12,Pending,169.34,West,Low,1770
1771,2771,Toys,item_1771,25.37,437.3,Cancelled,81.5,North,Medium,1771
1772,2772,Furniture,item_1772,196.21,27.63,Cancelled,847.34,West,Medium,1772
1773,2773,Toys,item_1773,428.28,394.22,Pending,2136.48,South,Medium,1773
1774,2774,Toys,item_1774,104.52,148.0,Completed,2744.4,North,Low,1774
1775,2775,Toys,item_1775,448.95,21.27,Completed,2428.37,North,High,1775
1776,2776,Grocery,item_1776,41.83,290.24,Completed,2347.69,North,High,1776
1777,2777,Grocery,item_1777,436.38,312.56,Completed,1769.13,West,Low,1777
1778,2778,Electronics,item_1778,310.16,37.52,Completed,638.59,North,High,1778
1779,2779,Electronics,item_1779,11.88,397.88,Completed,670.15,North,Medium,1779
1780,2780,Toys,item_1780,104.39,410.6,Cancelled,2964.39,South,Medium,1780
1781,2781,Toys,item_1781,433.85,40.02,Completed,1547.37,North,High,1781
1782,2782,Grocery,item_1782,80.51,275.58,Completed,2114.9,North,High,1782
1783,2783,Grocery,item_1783,380.58,121.58,Pending,1924.13,East,Low,1783
1784,2784,Grocery,item_1784,116.95,132.97,Pending,2219.56,North,Low,1784
1785,2785,Grocery,item_1785,147.91,89.02,Completed,235.21,East,Low,1785
1786,2786,Furniture,item_1786,49.18,384.57,Cancelled,1365.5,North,Medium,1786
1787,2787,Grocery,item_1787,352.06,306.7,Completed,1729.14,East,Medium,1787
1788,2788,Furniture,item_1788,191.52,157.12,Pending,974.75,South,High,1788
1789,2789,Electronics,item_1789,348.52,210.77,Pending,1006.88,West,Medium,1789
1790,2790,Furniture,item_1790,231.57,79.62,Pending,1287.81,North,High,1790
1791,2791,Furniture,item_1791,494.98,319.77,Pending,1128.84,West,Low,1791
1792,2792,Clothing,item_1792,300.54,100.12,Completed,98.35,West,High,1792
1793,2793,Clothing,item_1793,20.62,202.19,Pending,2497.85,East,High,1793
1794,2794,Toys,item_1794,364.63,222.1,Completed,1487.66,North,Medium,1794
1795,2795,Electronics,item_1795,476.95,355.95,Cancelled,903.5,South,Low,1795
1796,2796,Clothing,item_1796,214.01,16.35,Pending,1912.95,East,Low,1796
1797,2797,Toys,item_1797,220.21,69.71,Completed,1612.43,East,Low,1797
1798,2798,Clothing,item_1798,191.09,485.51,Completed,102.24,East,Medium,1798
1799,2799,Grocery,item_1799,347.26,455.97,Pending,1919.92,West,Medium,1799
1800,2800,Toys,item_1800,398.97,352.18,Completed,2898.15,South,Low,1800
1801,2801,Clothing,item_1801,408.53,132.06,Cancelled,1435.77,North,Medium,1801
1802,2802,Electronics,item_1802,198.23,82.69,Pending,289.86,West,Medium,1802
1803,2803,Grocery,item_1803,42.79,200.89,Completed,2384.28,East,Low,1803
1804,2804,Electronics,item_1804,242.14,119.43,Completed,1015.28,West,Low,1804
1805,2805,Grocery,item_1805,478.77,247.5,Pending,1834.07,South,Low,1805
1806,2806,Toys,item_1806,306.49,154.85,Completed,2219.71,South,Low,1806
1807,2807,Grocery,item_1807,131.63,194.24,Cancelled,2464.83,North,Medium,1807
1808,2808,Clothing,item_1808,155.09,24.12,Cancelled,2299.0,North,Medium,1808
1809,2809,Clothing,item_1809,228.88,197.19,Completed,1801.84,East,High,1809
1810,2810,Furniture,item_1810,145.22,356.09,Pending,890.05,South,Medium,1810
1811,2811,Electronics,item_1811,35.69,170.0,Pending,1138.02,East,Low,1811
1812,2812,Electronics,item_1812,318.16,326.7,Pending,575.1,North,Low,1812
1813,2813,Toys,item_1813,380.68,29.3,Cancelled,214.78,South,Medium,1813
1814,2814,Electronics,item_1814,78.56,60.1,Completed,2823.36,South,High,1814
1815,2815,Grocery,item_1815,175.7,212.19,Completed,1502.74,North,Low,1815
1816,2816,Furniture,item_1816,350.35,278.57,Completed,2452.37,West,High,1816
1817,2817,Grocery,item_1817,121.42,37.69,Cancelled,1695.17,North,Low,1817
1818,2818,Clothing,item_1818,244.56,30.67,Completed,2852.4,South,Low,1818
1819,2819,Furniture,item_1819,380.42,338.43,Completed,1555.23,East,Medium,1819
1820,2820,Furniture,item_1820,279.52,29.66,Cancelled,156.22,South,Low,
1821,2821,Grocery,item_1821,353.89,294.98,Pending,1551.99,South,Medium,1821
1822,2822,Toys,item_1822,13.6,317.56,Cancelled,880.18,East,Low,1822
1823,2823,Clothing,item_1823,379.54,135.58,Completed,1014.82,East,Medium,1823
1824,2824,Grocery,item_1824,231.31,228.32,Cancelled,2031.95,West,High,1824
1825,2825,Electronics,item_1825,199.85,62.3,Completed,640.42,East,Low,1825
1826,2826,Toys,item_1826,410.75,186.86,Completed,1961.1,South,Low,1826
1827,2827,Grocery,item_1827,116.23,21.67,Completed,688.45,South,Medium,1827
1828,2828,Furniture,item_1828,362.78,234.36,Pending,1825.35,South,Medium,1828
1829,2829,Toys,item_1829,149.82,493.52,Completed,279.14,North,High,1829
1830,2830,Toys,item_1830,34.51,15.49,Pending,2793.97,East,Medium,1830
1831,2831,Toys,item_1831,480.99,57.64,Pending,685.16,South,Medium,1831
1832,2832,Grocery,item_1832,47.29,214.57,Completed,927.54,North,High,1832
1833,2833,Grocery,item_1833,233.89,466.8,Completed,404.96,North,Medium,1833
1834,2834,Electronics,item_1834,52.19,125.05,Cancelled,2100.01,East,Medium,1834
1835,2835,Toys,item_1835,245.07,368.4,Completed,685.65,West,Low,
1836,2836,Electronics,item_1836,253.74,416.92,Pending,566.32,North,Low,1836
1837,2837,Electronics,item_1837,480.12,439.42,Cancelled,880.63,West,High,1837
1838,2838,Electronics,item_1838,338.91,481.96,Completed,742.71,West,High,1838
1839,2839,Electronics,item_1839,438.03,419.34,Pending,1698.89,West,High,1839
1840,2840,Electronics,item_1840,150.39,53.32,Pending,1395.96,West,Low,1840
1841,2841,Grocery,item_1841,365.84,274.98,Pending,2218.83,East,Medium,1841
1842,2842,Furniture,item_1842,192.33,491.92,Pending,485.52,West,Low,1842
1843,2843,Grocery,item_1843,481.08,52.36,Pending,2660.08,East,Medium,1843
1844,2844,Furniture,item_1844,379.31,432.28,Completed,2674.74,East,Low,1844
1845,2845,Clothing,item_1845,303.41,274.7,Cancelled,520.31,South,High,1845
1846,2846,Furniture,item_1846,50.05,215.3,Completed,2971.99,North,Low,1846
1847,2847,Electronics,item_1847,134.81,279.72,Completed,2232.15,East,Medium,1847
1848,2848,Grocery,item_1848,278.74,203.53,Cancelled,2467.11,South,Low,1848
1849,2849,Furniture,item_1849,347.02,494.1,Completed,1939.38,West,High,1849
1850,2850,Clothing,item_1850,360.94,447.66,Cancelled,2409.81,West,High,1850
1851,2851,Grocery,item_1851,128.5,209.0,Completed,1648.8,North,High,1851
1852,2852,Electronics,item_1852,154.93,111.47,Cancelled,260.44,East,Medium,
1853,2853,Furniture,item_1853,472.99,334.18,Completed,2108.56,East,Medium,1853
1854,2854,Clothing,item_1854,158.86,313.44,Pending,1923.9,North,Low,1854
1855,2855,Electronics,item_1855,255.0,182.23,Pending,2116.86,West,Low,1855
1856,2856,Furniture,item_1856,347.41,313.91,Pending,2849.91,West,High,1856
1857,2857,Furniture,item_1857,381.93,52.55,Pending,1654.02,North,High,1857
1858,2858,Electronics,item_1858,232.8,377.04,Completed,1830.65,West,High,1858
1859,2859,Toys,item_1859,390.81,428.77,Completed,1860.47,North,High,1859
1860,2860,Toys,item_1860,432.73,392.61,Cancelled,1361.07,South,Medium,1860
1861,2861,Toys,item_1861,200.21,463.24,Cancelled,2186.78,East,Low,1861
1862,2862,Toys,item_1862,250.64,452.11,Pending,2567.99,North,Medium,1862
1863,2863,Furniture,item_1863,63.74,85.85,Completed,637.41,West,High,1863
1864,2864,Clothing,item_1864,388.51,31.5,Completed,709.1,West,High,
1865,2865,Electronics,item_1865,59.75,78.21,Cancelled,2937.45,North,Medium,1865
1866,2866,Furniture,item_1866,20.06,267.34,Cancelled,1136.45,North,Medium,1866
1867,2867,Grocery,item_1867,223.78,354.0,Completed,242.27,East,Low,1867
1868,2868,Furniture,item_1868,258.49,129.18,Completed,406.98,South,High,1868
1869,2869,Clothing,item_1869,228.59,498.3,Pending,1694.24,West,High,1869
1870,2870,Clothing,item_1870,295.24,66.77,Completed,735.13,South,Medium,1870
1871,2871,Furniture,item_1871,15.48,39.4,Completed,382.62,East,Low,1871
1872,2872,Grocery,item_1872,441.39,77.16,Completed,2588.73,South,High,1872
1873,2873,Furniture,item_1873,244.58,58.53,Pending,1681.45,North,High,1873
1874,2874,Toys,item_1874,81.25,382.65,Pending,1564.48,North,Low,1874
1875,2875,Furniture,item_1875,421.49,187.24,Completed,2492.53,West,High,1875
1876,2876,Electronics,item_1876,436.63,392.51,Completed,618.19,East,Medium,1876
1877,2877,Clothing,item_1877,376.82,72.39,Cancelled,2850.69,West,Low,1877
1878,2878,Clothing,item_1878,128.26,265.42,Pending,2330.64,West,Low,1878
1879,2879,Electronics,item_1879,285.23,355.19,Completed,2330.11,North,Medium,
1880,2880,Grocery,item_1880,237.61,405.34,Pending,945.32,East,Medium,1880
1881,2881,Furniture,item_1881,260.61,199.19,Cancelled,1789.21,South,Medium,1881
1882,2882,Furniture,item_1882,487.86,271.04,Cancelled,1912.53,East,Low,1882
1883,2883,Grocery,item_1883,438.63,301.27,Completed,973.5,East,High,1883
1884,2884,Grocery,item_1884,486.45,104.0,Pending,1577.13,West,Medium,1884
1885,2885,Furniture,item_1885,338.15,102.29,Cancelled,2677.12,South,Low,1885
1886,2886,Grocery,item_1886,359.18,280.92,Completed,2404.19,South,High,1886
1887,2887,Grocery,item_1887,322.91,110.81,Cancelled,2499.65,South,Low,1887
1888,2888,Grocery,item_1888,130.36,247.33,Pending,2800.83,West,Low,1888
1889,2889,Grocery,item_1889,306.93,133.74,Pending,2448.69,West,High,1889
1890,2890,Grocery,item_1890,464.62,232.83,Cancelled,1771.57,East,Low,1890
1891,2891,Clothing,item_1891,140.19,490.97,Cancelled,2946.01,North,Medium,1891
1892,2892,Grocery,item_1892,68.53,98.74,Pending,2292.37,North,High,1892
1893,2893,Grocery,item_1893,62.66,272.26,Completed,2362.42,West,High,1893
1894,2894,Toys,item_1894,39.34,64.6,Cancelled,2172.74,East,Medium,
1895,2895,Clothing,item_1895,312.97,289.6,Pending,2787.16,East,High,1895
1896,2896,Toys,item_1896,296.22,383.55,Completed,2426.85,West,High,1896
1897,2897,Electronics,item_1897,477.69,54.68,Cancelled,1861.69,East,Medium,1897
1898,2898,Clothing,item_1898,424.24,118.28,Pending,1848.34,South,High,1898
1899,2899,Electronics,item_1899,127.0,161.16,Cancelled,2589.64,West,Medium,1899
1900,2900,Electronics,item_1900,425.17,210.18,Pending,1355.46,West,Low,1900
1901,2901,Electronics,item_1901,275.22,143.14,Cancelled,1499.98,East,Medium,1901
1902,2902,Toys,item_1902,311.66,420.73,Cancelled,656.14,South,Low,
1903,2903,Furniture,item_1903,92.51,207.96,Completed,976.92,West,Medium,1903
1904,2904,Grocery,item_1904,450.24,195.93,Pending,2883.93,South,Low,1904
1905,2905,Furniture,item_1905,359.4,20.72,Cancelled,1068.29,West,High,1905
1906,2906,Furniture,item_1906,455.5,53.84,Pending,1077.28,East,Medium,1906
1907,2907,Grocery,item_1907,244.48,92.59,Cancelled,1952.78,South,High,1907
1908,2908,Grocery,item_1908,33.51,122.0,Cancelled,2751.76,North,Low,1908
1909,2909,Electronics,item_1909,132.69,267.37,Pending,1386.65,East,High,1909
1910,2910,Grocery,item_1910,436.79,101.15,Pending,969.22,North,High,1910
1911,2911,Toys,item_1911,35.55,330.76,Cancelled,569.03,West,Medium,1911
1912,2912,Clothing,item_1912,18.42,481.06,Cancelled,2151.96,North,High,1912
1913,2913,Clothing,item_1913,271.64,391.74,Cancelled,2294.54,South,High,1913
1914,2914,Clothing,item_1914,130.37,14.29,Completed,2310.73,North,Low,1914
1915,2915,Electronics,item_1915,202.96,91.83,Pending,509.93,South,High,1915
1916,2916,Grocery,item_1916,291.19,146.85,Completed,1392.09,North,Low,1916
1917,2917,Toys,item_1917,379.71,42.87,Pending,450.92,East,Medium,1917
1918,2918,Furniture,item_1918,341.99,203.56,Cancelled,2192.39,West,Low,1918
1919,2919,Grocery,item_1919,395.33,292.96,Cancelled,1245.34,East,Low,1919
1920,2920,Clothing,item_1920,256.54,254.87,Completed,660.33,East,Medium,1920
1921,2921,Furniture,item_1921,197.46,156.76,Completed,977.91,South,High,1921
1922,2922,Clothing,item_1922,230.47,299.31,Cancelled,462.54,East,Medium,1922
1923,2923,Electronics,item_1923,451.25,452.8,Pending,1485.99,West,Low,1923
1924,2924,Clothing,item_1924,237.02,213.74,Completed,773.83,South,Low,1924
1925,2925,Grocery,item_1925,193.28,181.77,Pending,2666.79,West,High,1925
1926,2926,Grocery,item_1926,412.34,280.29,Completed,2805.23,West,High,1926
1927,2927,Clothing,item_1927,162.07,258.29,Completed,2976.69,South,Low,1927
1928,2928,Grocery,item_1928,39.34,259.66,Cancelled,1587.22,North,Medium,1928
1929,2929,Toys,item_1929,235.54,314.67,Pending,1135.5,North,Medium,1929
1930,2930,Furniture,item_1930,384.18,27.72,Cancelled,2199.56,North,High,1930
1931,2931,Furniture,item_1931,171.77,359.99,Cancelled,2181.5,East,High,1931
1932,2932,Clothing,item_1932,55.66,198.11,Pending,699.7,North,Medium,1932
1933,2933,Clothing,item_1933,105.3,288.95,Pending,2408.44,South,Medium,
1934,2934,Grocery,item_1934,495.31,113.2,Completed,532.0,North,Medium,1934
1935,2935,Electronics,item_1935,117.36,458.42,Completed,2778.22,West,High,1935
1936,2936,Furniture,item_1936,407.73,177.94,Cancelled,2939.4,West,Medium,1936
1937,2937,Toys,item_1937,445.69,409.05,Pending,1913.0,East,Low,1937
1938,2938,Toys,item_1938,264.82,146.69,Cancelled,2345.97,South,High,1938
1939,2939,Furniture,item_1939,246.86,170.8,Cancelled,936.68,West,High,1939
1940,2940,Grocery,item_1940,402.82,136.24,Completed,1687.29,South,High,1940
1941,2941,Clothing,item_1941,463.77,351.72,Cancelled,1120.83,West,Medium,1941
1942,2942,Grocery,item_1942,49.75,89.6,Pending,2848.05,North,Medium,1942
1943,2943,Electronics,item_1943,223.46,409.38,Completed,1271.96,North,Medium,1943
1944,2944,Electronics,item_1944,160.92,248.39,Pending,2787.11,West,Low,1944
1945,2945,Furniture,item_1945,426.23,150.37,Cancelled,2423.36,East,High,1945
1946,2946,Toys,item_1946,194.66,50.61,Completed,292.82,North,High,1946
1947,2947,Furniture,item_1947,449.32,467.84,Cancelled,1961.51,North,High,1947
1948,2948,Electronics,item_1948,75.41,492.01,Pending,2052.28,East,Low,1948
1949,2949,Electronics,item_1949,90.96,161.79,Completed,164.88,North,High,1949
1950,2950,Clothing,item_1950,396.88,449.56,Pending,367.24,East,Low,1950
1951,2951,Electronics,item_1951,417.58,149.38,Completed,1413.89,East,High,1951
1952,2952,Toys,item_1952,57.1,307.18,Cancelled,886.91,West,Medium,1952
1953,2953,Furniture,item_1953,407.03,185.79,Cancelled,953.88,West,Medium,1953
1954,2954,Clothing,item_1954,399.19,425.09,Cancelled,1013.5,South,Medium,1954
1955,2955,Clothing,item_1955,28.03,38.79,Completed,485.66,West,High,1955
1956,2956,Electronics,item_1956,148.41,173.04,Pending,1758.85,West,Medium,1956
1957,2957,Toys,item_1957,367.4,158.25,Cancelled,668.83,West,Low,1957
1958,2958,Clothing,item_1958,201.49,179.09,Completed,142.57,East,Medium,
1959,2959,Furniture,item_1959,237.12,483.61,Cancelled,2594.59,West,High,1959
1960,2960,Furniture,item_1960,332.62,479.45,Cancelled,2610.99,South,High,1960
1961,2961,Clothing,item_1961,477.6,213.74,Pending,2632.79,East,High,1961
1962,2962,Clothing,item_1962,127.61,305.92,Pending,2726.56,South,Medium,
1963,2963,Electronics,item_1963,319.45,358.57,Cancelled,1150.42,North,High,
1964,2964,Toys,item_1964,108.84,82.42,Cancelled,1993.06,East,Low,1964
1965,2965,Toys,item_1965,496.88,310.11,Cancelled,630.15,North,Medium,1965
1966,2966,Toys,item_1966,278.09,274.01,Pending,181.32,East,High,1966
1967,2967,Electronics,item_1967,242.51,440.33,Pending,2746.61,South,Medium,1967
1968,2968,Clothing,item_1968,230.14,157.14,Cancelled,2563.89,South,Low,1968
1969,2969,Grocery,item_1969,203.46,12.1,Completed,169.61,West,High,1969
1970,2970,Furniture,item_1970,33.4,47.29,Pending,1629.01,West,High,1970
1971,2971,Grocery,item_1971,386.76,335.02,Pending,2967.16,South,Low,1971
1972,2972,Grocery,item_1972,392.04,429.06,Pending,1704.23,East,High,1972
1973,2973,Clothing,item_1973,16.96,220.46,Pending,1958.19,West,High,1973
1974,2974,Grocery,item_1974,92.82,153.24,Pending,1275.95,West,High,1974
1975,2975,Grocery,item_1975,57.83,466.55,Pending,2993.76,North,High,1975
1976,2976,Electronics,item_1976,427.98,11.63,Completed,244.65,East,High,1976
1977,2977,Furniture,item_1977,175.39,255.23,Cancelled,1422.63,North,Medium,1977
1978,2978,Grocery,item_1978,394.89,184.57,Completed,1092.06,West,High,1978
1979,2979,Grocery,item_1979,365.4,456.35,Cancelled,2422.91,North,High,1979
1980,2980,Grocery,item_1980,88.57,409.46,Cancelled,622.8,East,High,1980
1981,2981,Furniture,item_1981,398.41,221.88,Cancelled,2338.79,West,High,1981
1982,2982,Toys,item_1982,322.37,389.0,Cancelled,2107.2,South,Low,1982
1983,2983,Furniture,item_1983,283.15,234.35,Pending,1945.46,South,High,1983
1984,2984,Clothing,item_1984,11.82,184.16,Cancelled,2805.06,East,Medium,
1985,2985,Electronics,item_1985,485.1,432.38,Completed,445.53,North,Low,1985
1986,2986,Electronics,item_1986,300.51,241.98,Cancelled,2988.6,East,High,1986
1987,2987,Electronics,item_1987,395.21,322.66,Completed,970.57,West,Medium,1987
1988,2988,Electronics,item_1988,36.91,157.1,Completed,2102.92,West,High,
1989,2989,Furniture,item_1989,490.84,487.81,Pending,271.58,East,Low,1989
1990,2990,Electronics,item_1990,22.81,149.73,Completed,2149.81,South,Low,1990
1991,2991,Electronics,item_1991,187.64,56.63,Pending,2315.6,East,High,1991
1992,2992,Clothing,item_1992,295.29,48.63,Completed,865.72,North,Low,1992
1993,2993,Toys,item_1993,436.45,277.57,Cancelled,1990.8,North,Medium,1993
1994,2994,Electronics,item_1994,162.83,440.2,Completed,1990.8,East,Low,1994
1995,2995,Electronics,item_1995,56.21,472.9,Completed,365.14,West,High,1995
1996,2996,Grocery,item_1996,208.93,62.38,Completed,1793.02,South,High,1996
1997,2997,Clothing,item_1997,327.76,288.82,Completed,1910.97,North,Medium,1997
1998,2998,Clothing,item_1998,92.99,479.07,Cancelled,1553.57,West,High,1998
1999,2999,Grocery,item_1999,292.58,367.63,Completed,1503.33,South,High,1999
2000,3000,Toys,item_2000,336.77,104.31,Cancelled,913.48,South,Medium,2000
